vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,opazovan,mase_scale
1755,MR glave brez kontrasta,4,lin,2026-05-13,2026-06-10,8259.5,7031.19166959167,False,109.39090909090909
1755,MR glave brez kontrasta,4,ar1,2026-05-13,2026-06-10,8259.5,8823.593763486999,False,109.39090909090909
1755,MR glave brez kontrasta,4,naivni,2026-05-20,2026-06-17,8251.0,8401.0,True,108.6036036036036
1755,MR glave brez kontrasta,4,lin,2026-05-20,2026-06-17,8251.0,7120.406641866268,True,108.6036036036036
1755,MR glave brez kontrasta,4,ar1,2026-05-20,2026-06-17,8251.0,8825.498003538909,True,108.6036036036036
1755,MR glave brez kontrasta,4,naivni,2026-05-27,2026-06-24,8218.0,8404.0,True,107.66071428571429
1755,MR glave brez kontrasta,4,lin,2026-05-27,2026-06-24,8218.0,7206.722453257038,True,107.66071428571429
1755,MR glave brez kontrasta,4,ar1,2026-05-27,2026-06-24,8218.0,8804.335429578043,True,107.66071428571429
1755,MR glave brez kontrasta,4,naivni,2026-06-03,2026-07-01,8153.0,8268.0,True,107.91150442477876
1755,MR glave brez kontrasta,4,lin,2026-06-03,2026-07-01,8153.0,7285.185166359532,True,107.91150442477876
1755,MR glave brez kontrasta,4,ar1,2026-06-03,2026-07-01,8153.0,8605.489788706873,True,107.91150442477876
1755,MR glave brez kontrasta,4,naivni,2026-06-10,2026-07-08,8032.0,8259.5,True,107.03947368421052
1755,MR glave brez kontrasta,4,lin,2026-06-10,2026-07-08,8032.0,7360.714373076618,True,107.03947368421052
1755,MR glave brez kontrasta,4,ar1,2026-06-10,2026-07-08,8032.0,8578.008753441867,True,107.03947368421052
1755,MR glave brez kontrasta,4,naivni,2026-06-17,2026-07-15,7884.0,8251.0,True,106.18260869565218
1755,MR glave brez kontrasta,4,lin,2026-06-17,2026-07-15,7884.0,7433.424374351287,True,106.18260869565218
1755,MR glave brez kontrasta,4,ar1,2026-06-17,2026-07-15,7884.0,8552.404085979158,True,106.18260869565218
1195,Operacija sive mrene (katarakte),1,naivni,2025-03-26,2025-04-02,14316.0,14110.0,True,101.84313725490196
1195,Operacija sive mrene (katarakte),1,lin,2025-03-26,2025-04-02,14316.0,14146.947963800903,True,101.84313725490196
1195,Operacija sive mrene (katarakte),1,ar1,2025-03-26,2025-04-02,14316.0,14162.089809002731,True,101.84313725490196
1195,Operacija sive mrene (katarakte),1,naivni,2025-04-02,2025-04-09,14378.0,14316.0,True,103.84615384615384
1195,Operacija sive mrene (katarakte),1,lin,2025-04-02,2025-04-09,14378.0,14218.87300435414,True,103.84615384615384
1195,Operacija sive mrene (katarakte),1,ar1,2025-04-02,2025-04-09,14378.0,14379.951651141717,True,103.84615384615384
1195,Operacija sive mrene (katarakte),1,naivni,2025-04-09,2025-04-16,14402.0,14378.0,True,103.05660377358491
1195,Operacija sive mrene (katarakte),1,lin,2025-04-09,2025-04-16,14402.0,14290.180992313062,True,103.05660377358491
1195,Operacija sive mrene (katarakte),1,ar1,2025-04-09,2025-04-16,14402.0,14441.928876870812,True,103.05660377358491
1195,Operacija sive mrene (katarakte),1,naivni,2025-04-16,2025-04-23,14346.0,14402.0,True,101.5925925925926
1195,Operacija sive mrene (katarakte),1,lin,2025-04-16,2025-04-23,14346.0,14358.155555555557,True,101.5925925925926
1195,Operacija sive mrene (katarakte),1,ar1,2025-04-16,2025-04-23,14346.0,14462.751139587013,True,101.5925925925926
1195,Operacija sive mrene (katarakte),1,naivni,2025-04-23,2025-04-30,14686.0,14346.0,True,100.76363636363637
1195,Operacija sive mrene (katarakte),1,lin,2025-04-23,2025-04-30,14686.0,14417.347402597406,True,100.76363636363637
1195,Operacija sive mrene (katarakte),1,ar1,2025-04-23,2025-04-30,14686.0,14398.096825678138,True,100.76363636363637
1195,Operacija sive mrene (katarakte),1,naivni,2025-04-30,2025-05-07,14582.0,14686.0,True,105.03571428571429
1195,Operacija sive mrene (katarakte),1,lin,2025-04-30,2025-05-07,14582.0,14496.23746867168,True,105.03571428571429
1195,Operacija sive mrene (katarakte),1,ar1,2025-04-30,2025-05-07,14582.0,14759.31114018425,True,105.03571428571429
1195,Operacija sive mrene (katarakte),1,naivni,2025-05-07,2025-05-14,14497.0,14582.0,True,105.01754385964912
1195,Operacija sive mrene (katarakte),1,lin,2025-05-07,2025-05-14,14497.0,14562.676950998191,True,105.01754385964912
1195,Operacija sive mrene (katarakte),1,ar1,2025-05-07,2025-05-14,14497.0,14640.757373830771,True,105.01754385964912
1195,Operacija sive mrene (katarakte),1,naivni,2025-05-14,2025-05-21,14503.0,14497.0,True,104.67241379310344
1195,Operacija sive mrene (katarakte),1,lin,2025-05-14,2025-05-21,14503.0,14618.899473991816,True,104.67241379310344
1195,Operacija sive mrene (katarakte),1,ar1,2025-05-14,2025-05-21,14503.0,14546.047046045533,True,104.67241379310344
1195,Operacija sive mrene (katarakte),1,naivni,2025-05-21,2025-05-28,14442.0,14503.0,True,103.0
1195,Operacija sive mrene (katarakte),1,lin,2025-05-21,2025-05-28,14442.0,14671.736723163836,True,103.0
1195,Operacija sive mrene (katarakte),1,ar1,2025-05-21,2025-05-28,14442.0,14549.37169148922,True,103.0
1195,Operacija sive mrene (katarakte),1,naivni,2025-05-28,2025-06-04,14527.0,14442.0,True,102.3
1195,Operacija sive mrene (katarakte),1,lin,2025-05-28,2025-06-04,14527.0,14717.04590163935,True,102.3
1195,Operacija sive mrene (katarakte),1,ar1,2025-05-28,2025-06-04,14527.0,14482.642411083985,True,102.3
1195,Operacija sive mrene (katarakte),1,naivni,2025-06-04,2025-06-11,13229.0,14527.0,True,102.01639344262296
1195,Operacija sive mrene (katarakte),1,lin,2025-06-04,2025-06-11,13229.0,14764.794288736122,True,102.01639344262296
1195,Operacija sive mrene (katarakte),1,ar1,2025-06-04,2025-06-11,13229.0,14569.337146989297,True,102.01639344262296
1195,Operacija sive mrene (katarakte),1,naivni,2025-06-11,2025-06-18,14326.0,13229.0,True,121.30645161290323
1195,Operacija sive mrene (katarakte),1,lin,2025-06-11,2025-06-18,14326.0,14727.00102406554,True,121.30645161290323
1195,Operacija sive mrene (katarakte),1,ar1,2025-06-11,2025-06-18,14326.0,13248.786551924275,True,121.30645161290323
1195,Operacija sive mrene (katarakte),1,naivni,2025-06-18,2025-06-25,14313.0,14326.0,False,136.79365079365078
1195,Operacija sive mrene (katarakte),1,lin,2025-06-18,2025-06-25,14313.0,14759.370535714286,False,136.79365079365078
1195,Operacija sive mrene (katarakte),1,ar1,2025-06-18,2025-06-25,14313.0,14328.885497483505,False,136.79365079365078
1195,Operacija sive mrene (katarakte),1,naivni,2025-06-25,2025-07-02,14300.0,14313.0,True,134.859375
1195,Operacija sive mrene (katarakte),1,lin,2025-06-25,2025-07-02,14300.0,14788.755288461543,True,134.859375
1195,Operacija sive mrene (katarakte),1,ar1,2025-06-25,2025-07-02,14300.0,14315.640527914864,True,134.859375
1195,Operacija sive mrene (katarakte),1,naivni,2025-07-02,2025-07-09,14582.0,14300.0,True,132.98461538461538
1195,Operacija sive mrene (katarakte),1,lin,2025-07-02,2025-07-09,14582.0,14815.363170163173,True,132.98461538461538
1195,Operacija sive mrene (katarakte),1,ar1,2025-07-02,2025-07-09,14582.0,14302.443450934275,True,132.98461538461538
1195,Operacija sive mrene (katarakte),1,naivni,2025-07-09,2025-07-16,14676.0,14582.0,True,135.24242424242425
1195,Operacija sive mrene (katarakte),1,lin,2025-07-09,2025-07-16,14676.0,14856.997286295784,True,135.24242424242425
1195,Operacija sive mrene (katarakte),1,ar1,2025-07-09,2025-07-16,14676.0,14587.115917529418,True,135.24242424242425
1195,Operacija sive mrene (katarakte),1,naivni,2025-07-16,2025-07-23,14656.0,14676.0,True,134.62686567164178
1195,Operacija sive mrene (katarakte),1,lin,2025-07-16,2025-07-23,14656.0,14901.609306409122,True,134.62686567164178
1195,Operacija sive mrene (katarakte),1,ar1,2025-07-16,2025-07-23,14656.0,14682.751919082166,True,134.62686567164178
1195,Operacija sive mrene (katarakte),1,naivni,2025-07-23,2025-07-30,14682.0,14656.0,True,132.94117647058823
1195,Operacija sive mrene (katarakte),1,lin,2025-07-23,2025-07-30,14682.0,14942.398550724636,True,132.94117647058823
1195,Operacija sive mrene (katarakte),1,ar1,2025-07-23,2025-07-30,14682.0,14662.012143799693,True,132.94117647058823
1195,Operacija sive mrene (katarakte),1,naivni,2025-07-30,2025-08-06,14729.0,14682.0,True,131.3913043478261
1195,Operacija sive mrene (katarakte),1,lin,2025-07-30,2025-08-06,14729.0,14982.240993788819,True,131.3913043478261
1195,Operacija sive mrene (katarakte),1,ar1,2025-07-30,2025-08-06,14729.0,14688.216429487227,True,131.3913043478261
1195,Operacija sive mrene (katarakte),1,naivni,2025-08-06,2025-08-13,14816.0,14729.0,True,130.18571428571428
1195,Operacija sive mrene (katarakte),1,lin,2025-08-06,2025-08-13,14816.0,15022.381891348094,True,130.18571428571428
1195,Operacija sive mrene (katarakte),1,ar1,2025-08-06,2025-08-13,14816.0,14735.787587583382,True,130.18571428571428
1195,Operacija sive mrene (katarakte),1,naivni,2025-08-13,2025-08-20,14781.0,14816.0,True,129.57746478873239
1195,Operacija sive mrene (katarakte),1,lin,2025-08-13,2025-08-20,14781.0,15065.026995305154,True,129.57746478873239
1195,Operacija sive mrene (katarakte),1,ar1,2025-08-13,2025-08-20,14781.0,14824.15631076026,True,129.57746478873239
1195,Operacija sive mrene (katarakte),1,naivni,2025-08-20,2025-08-27,14752.0,14781.0,True,128.26388888888889
1195,Operacija sive mrene (katarakte),1,lin,2025-08-20,2025-08-27,14752.0,15103.339041095885,True,128.26388888888889
1195,Operacija sive mrene (katarakte),1,ar1,2025-08-20,2025-08-27,14752.0,14788.109617824293,True,128.26388888888889
1195,Operacija sive mrene (katarakte),1,naivni,2025-08-27,2025-09-03,14788.0,14752.0,True,126.9041095890411
1195,Operacija sive mrene (katarakte),1,lin,2025-08-27,2025-09-03,14788.0,15137.907441688267,True,126.9041095890411
1195,Operacija sive mrene (katarakte),1,ar1,2025-08-27,2025-09-03,14788.0,14758.355036716071,True,126.9041095890411
1195,Operacija sive mrene (katarakte),1,naivni,2025-09-03,2025-09-10,14759.0,14788.0,True,125.67567567567568
1195,Operacija sive mrene (katarakte),1,lin,2025-09-03,2025-09-10,14759.0,15172.425585585588,True,125.67567567567568
1195,Operacija sive mrene (katarakte),1,ar1,2025-09-03,2025-09-10,14759.0,14794.598844702166,True,125.67567567567568
1195,Operacija sive mrene (katarakte),1,naivni,2025-09-10,2025-09-17,14830.0,14759.0,True,124.38666666666667
1195,Operacija sive mrene (katarakte),1,lin,2025-09-10,2025-09-17,14830.0,15203.477894736836,True,124.38666666666667
1195,Operacija sive mrene (katarakte),1,ar1,2025-09-10,2025-09-17,14830.0,14764.973854620413,True,124.38666666666667
1195,Operacija sive mrene (katarakte),1,naivni,2025-09-17,2025-09-24,14962.0,14830.0,True,123.6842105263158
1195,Operacija sive mrene (katarakte),1,lin,2025-09-17,2025-09-24,14962.0,15236.464114832535,True,123.6842105263158
1195,Operacija sive mrene (katarakte),1,ar1,2025-09-17,2025-09-24,14962.0,14836.565911551814,True,123.6842105263158
1195,Operacija sive mrene (katarakte),1,naivni,2025-09-24,2025-10-01,14969.0,14962.0,True,123.79220779220779
1195,Operacija sive mrene (katarakte),1,lin,2025-09-24,2025-10-01,14969.0,15274.403596403597,True,123.79220779220779
1195,Operacija sive mrene (katarakte),1,ar1,2025-09-24,2025-10-01,14969.0,14970.169485502734,True,123.79220779220779
1195,Operacija sive mrene (katarakte),1,naivni,2025-10-01,2025-10-08,15028.0,14969.0,True,122.2948717948718
1195,Operacija sive mrene (katarakte),1,lin,2025-10-01,2025-10-08,15028.0,15310.68743914314,True,122.2948717948718
1195,Operacija sive mrene (katarakte),1,ar1,2025-10-01,2025-10-08,15028.0,14976.960487642844,True,122.2948717948718
1195,Operacija sive mrene (katarakte),1,naivni,2025-10-08,2025-10-15,15062.0,15028.0,True,121.49367088607595
1195,Operacija sive mrene (katarakte),1,lin,2025-10-08,2025-10-15,15062.0,15348.010443037976,True,121.49367088607595
1195,Operacija sive mrene (katarakte),1,ar1,2025-10-08,2025-10-15,15062.0,15036.592994680595,True,121.49367088607595
1195,Operacija sive mrene (katarakte),1,naivni,2025-10-15,2025-10-22,15260.0,15062.0,True,120.4
1195,Operacija sive mrene (katarakte),1,lin,2025-10-15,2025-10-22,15260.0,15385.082098765437,True,120.4
1195,Operacija sive mrene (katarakte),1,ar1,2025-10-15,2025-10-22,15260.0,15070.822964693089,True,120.4
1195,Operacija sive mrene (katarakte),1,naivni,2025-10-22,2025-10-29,15349.0,15260.0,True,121.35802469135803
1195,Operacija sive mrene (katarakte),1,lin,2025-10-22,2025-10-29,15349.0,15429.917795844616,True,121.35802469135803
1195,Operacija sive mrene (katarakte),1,ar1,2025-10-22,2025-10-29,15349.0,15272.208019909565,True,121.35802469135803
1195,Operacija sive mrene (katarakte),1,naivni,2025-10-29,2025-11-05,15273.0,15349.0,True,120.96341463414635
1195,Operacija sive mrene (katarakte),1,lin,2025-10-29,2025-11-05,15273.0,15476.845136644137,True,120.96341463414635
1195,Operacija sive mrene (katarakte),1,ar1,2025-10-29,2025-11-05,15273.0,15362.846710599493,True,120.96341463414635
1195,Operacija sive mrene (katarakte),1,naivni,2025-11-05,2025-11-12,15280.0,15273.0,True,120.42168674698796
1195,Operacija sive mrene (katarakte),1,lin,2025-11-05,2025-11-12,15280.0,15517.895582329318,True,120.42168674698796
1195,Operacija sive mrene (katarakte),1,ar1,2025-11-05,2025-11-12,15280.0,15284.446796009372,True,120.42168674698796
1195,Operacija sive mrene (katarakte),1,naivni,2025-11-12,2025-11-19,15368.0,15280.0,True,119.07142857142857
1195,Operacija sive mrene (katarakte),1,lin,2025-11-12,2025-11-19,15368.0,15557.286554621853,True,119.07142857142857
1195,Operacija sive mrene (katarakte),1,ar1,2025-11-12,2025-11-19,15368.0,15291.134884511353,True,119.07142857142857
1195,Operacija sive mrene (katarakte),1,naivni,2025-11-19,2025-11-26,15382.0,15368.0,True,118.70588235294117
1195,Operacija sive mrene (katarakte),1,lin,2025-11-19,2025-11-26,15382.0,15598.8733242134,True,118.70588235294117
1195,Operacija sive mrene (katarakte),1,ar1,2025-11-19,2025-11-26,15382.0,15380.42574814946,True,118.70588235294117
1195,Operacija sive mrene (katarakte),1,naivni,2025-11-26,2025-12-03,15457.0,15382.0,True,117.48837209302326
1195,Operacija sive mrene (katarakte),1,lin,2025-11-26,2025-12-03,15457.0,15639.14113873295,True,117.48837209302326
1195,Operacija sive mrene (katarakte),1,ar1,2025-11-26,2025-12-03,15457.0,15394.227989014435,True,117.48837209302326
1195,Operacija sive mrene (katarakte),1,naivni,2025-12-03,2025-12-10,15563.0,15457.0,True,117.0
1195,Operacija sive mrene (katarakte),1,lin,2025-12-03,2025-12-10,15563.0,15680.931034482757,True,117.0
1195,Operacija sive mrene (katarakte),1,ar1,2025-12-03,2025-12-10,15563.0,15470.278750954305,True,117.0
1195,Operacija sive mrene (katarakte),1,naivni,2025-12-10,2025-12-17,15721.0,15563.0,True,116.875
1195,Operacija sive mrene (katarakte),1,lin,2025-12-10,2025-12-17,15721.0,15725.560265577118,True,116.875
1195,Operacija sive mrene (katarakte),1,ar1,2025-12-10,2025-12-17,15721.0,15578.098052630583,True,116.875
1195,Operacija sive mrene (katarakte),1,naivni,2025-12-17,2025-12-24,15713.666666666666,15721.0,False,117.33707865168539
1195,Operacija sive mrene (katarakte),1,lin,2025-12-17,2025-12-24,15713.666666666666,15775.198751560549,False,117.33707865168539
1195,Operacija sive mrene (katarakte),1,ar1,2025-12-17,2025-12-24,15713.666666666666,15739.484775167279,False,117.33707865168539
1195,Operacija sive mrene (katarakte),1,naivni,2025-12-24,2025-12-31,15706.333333333334,15713.666666666666,False,116.11481481481482
1195,Operacija sive mrene (katarakte),1,lin,2025-12-24,2025-12-31,15706.333333333334,15822.331868131874,False,116.11481481481482
1195,Operacija sive mrene (katarakte),1,ar1,2025-12-24,2025-12-31,15706.333333333334,15731.168235067686,False,116.11481481481482
1195,Operacija sive mrene (katarakte),1,naivni,2025-12-31,2026-01-07,15699.0,15706.333333333334,True,114.91941391941391
1195,Operacija sive mrene (katarakte),1,lin,2025-12-31,2026-01-07,15699.0,15867.082178690867,True,114.91941391941391
1195,Operacija sive mrene (katarakte),1,ar1,2025-12-31,2026-01-07,15699.0,15722.943054115822,True,114.91941391941391
1195,Operacija sive mrene (katarakte),1,naivni,2026-01-07,2026-01-14,15630.0,15699.0,True,113.75
1195,Operacija sive mrene (katarakte),1,lin,2026-01-07,2026-01-14,15630.0,15909.5652173913,True,113.75
1195,Operacija sive mrene (katarakte),1,ar1,2026-01-07,2026-01-14,15630.0,15714.798049892426,True,113.75
1195,Operacija sive mrene (katarakte),1,naivni,2026-01-14,2026-01-21,15453.0,15630.0,True,113.26881720430107
1195,Operacija sive mrene (katarakte),1,lin,2026-01-14,2026-01-21,15453.0,15947.26584305651,True,113.26881720430107
1195,Operacija sive mrene (katarakte),1,ar1,2026-01-14,2026-01-21,15453.0,15643.79753167298,True,113.26881720430107
1195,Operacija sive mrene (katarakte),1,naivni,2026-01-21,2026-01-28,15416.0,15453.0,True,113.94680851063829
1195,Operacija sive mrene (katarakte),1,lin,2026-01-21,2026-01-28,15416.0,15975.863829787231,True,113.94680851063829
1195,Operacija sive mrene (katarakte),1,ar1,2026-01-21,2026-01-28,15416.0,15463.597199298063,True,113.94680851063829
1195,Operacija sive mrene (katarakte),1,naivni,2026-01-28,2026-02-04,15489.0,15416.0,True,113.13684210526316
1195,Operacija sive mrene (katarakte),1,lin,2026-01-28,2026-02-04,15489.0,16001.620175438591,True,113.13684210526316
1195,Operacija sive mrene (katarakte),1,ar1,2026-01-28,2026-02-04,15489.0,15425.91171325102,True,113.13684210526316
1195,Operacija sive mrene (katarakte),1,naivni,2026-02-04,2026-02-11,15475.0,15489.0,True,112.71875
1195,Operacija sive mrene (katarakte),1,lin,2026-02-04,2026-02-11,15475.0,16029.204467353951,True,112.71875
1195,Operacija sive mrene (katarakte),1,ar1,2026-02-04,2026-02-11,15475.0,15499.307791848038,True,112.71875
1195,Operacija sive mrene (katarakte),1,naivni,2026-02-11,2026-02-18,15877.0,15475.0,True,111.70103092783505
1195,Operacija sive mrene (katarakte),1,lin,2026-02-11,2026-02-18,15877.0,16054.983589312013,True,111.70103092783505
1195,Operacija sive mrene (katarakte),1,ar1,2026-02-11,2026-02-18,15877.0,15484.880810225544,True,111.70103092783505
1195,Operacija sive mrene (katarakte),1,naivni,2026-02-18,2026-02-25,15889.0,15877.0,True,114.66326530612245
1195,Operacija sive mrene (katarakte),1,lin,2026-02-18,2026-02-25,15889.0,16095.849309420737,True,114.66326530612245
1195,Operacija sive mrene (katarakte),1,ar1,2026-02-18,2026-02-25,15889.0,15891.546089865758,True,114.66326530612245
1195,Operacija sive mrene (katarakte),1,naivni,2026-02-25,2026-03-04,15842.0,15889.0,True,113.62626262626263
1195,Operacija sive mrene (katarakte),1,lin,2026-02-25,2026-03-04,15842.0,16135.524444444447,True,113.62626262626263
1195,Operacija sive mrene (katarakte),1,ar1,2026-02-25,2026-03-04,15842.0,15903.276521055268,True,113.62626262626263
1195,Operacija sive mrene (katarakte),1,naivni,2026-03-04,2026-03-11,15854.0,15842.0,True,112.96
1195,Operacija sive mrene (katarakte),1,lin,2026-03-04,2026-03-11,15854.0,16171.725940594057,True,112.96
1195,Operacija sive mrene (katarakte),1,ar1,2026-03-04,2026-03-11,15854.0,15854.951021252564,True,112.96
1195,Operacija sive mrene (katarakte),1,naivni,2026-03-11,2026-03-18,15776.0,15854.0,True,111.96039603960396
1195,Operacija sive mrene (katarakte),1,lin,2026-03-11,2026-03-18,15776.0,16206.921374490394,True,111.96039603960396
1195,Operacija sive mrene (katarakte),1,ar1,2026-03-11,2026-03-18,15776.0,15866.731362779472,True,111.96039603960396
1195,Operacija sive mrene (katarakte),1,naivni,2026-03-18,2026-03-25,15692.0,15776.0,True,111.62745098039215
1195,Operacija sive mrene (katarakte),1,lin,2026-03-18,2026-03-25,15692.0,16237.660384542172,True,111.62745098039215
1195,Operacija sive mrene (katarakte),1,ar1,2026-03-18,2026-03-25,15692.0,15787.227124487334,True,111.62745098039215
1195,Operacija sive mrene (katarakte),1,naivni,2026-03-25,2026-04-01,15839.0,15692.0,False,111.35922330097087
1195,Operacija sive mrene (katarakte),1,lin,2026-03-25,2026-04-01,15839.0,16263.905899925317,False,111.35922330097087
1195,Operacija sive mrene (katarakte),1,ar1,2026-03-25,2026-04-01,15839.0,15701.986905147804,False,111.35922330097087
1195,Operacija sive mrene (katarakte),1,naivni,2026-04-01,2026-04-08,15986.0,15839.0,True,111.70192307692308
