razlicica,vzs,naziv,datum,razlika,z,z_flag,if_flag,konsenz
ocisceno,1195,Operacija sive mrene (katarakte),2025-07-30,26.0,-0.1508,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-08-06,47.0,0.013,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-08-13,87.0,0.3251,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-08-27,-64.0,-0.8531,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-09-03,36.0,-0.0728,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-09-10,-29.0,-0.58,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-09-17,71.0,0.2003,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-09-24,132.0,0.6762,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-10-01,7.0,-0.2991,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-10-08,59.0,0.1067,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-10-15,34.0,-0.0884,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-10-22,198.0,1.1912,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-10-29,89.0,0.3407,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-11-05,-76.0,-0.9467,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-11-12,7.0,-0.2991,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-11-19,88.0,0.3329,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-11-26,14.0,-0.2445,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-12-03,75.0,0.2315,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-12-10,106.0,0.4734,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2025-12-17,158.0,0.8791,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-01-07,-22.0,-0.5253,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-01-14,-69.0,-0.8921,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-01-21,-177.0,-1.7347,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-01-28,-37.0,-0.6424,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-02-04,73.0,0.2159,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-02-11,-14.0,-0.4629,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-02-18,402.0,2.7829,True,True,True
ocisceno,1195,Operacija sive mrene (katarakte),2026-02-25,12.0,-0.2601,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-03-04,-47.0,-0.7204,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-03-11,12.0,-0.2601,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-03-18,-78.0,-0.9623,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-03-25,-84.0,-1.0091,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-04-08,294.0,1.9403,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-04-15,-190.0,-1.8362,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-04-29,138.0,0.7231,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-05-06,-167.0,-1.6567,False,True,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-05-13,1.0,-0.3459,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-05-20,155.0,0.8557,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-05-27,109.0,0.4968,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-06-03,-103.0,-1.1574,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-06-17,32.0,-0.104,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-06-24,365.0,2.4942,True,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-07-01,-244.0,-2.2575,True,True,True
ocisceno,1195,Operacija sive mrene (katarakte),2026-07-08,-16.0,-0.4785,False,False,False
ocisceno,1195,Operacija sive mrene (katarakte),2026-07-15,73.0,0.2159,False,False,False
ocisceno,1626,Endoproteza kolena,2024-04-11,19.0,0.0632,False,False,False
ocisceno,1626,Endoproteza kolena,2024-04-18,49.0,0.2307,False,False,False
ocisceno,1626,Endoproteza kolena,2024-04-25,41.0,0.1861,False,False,False
ocisceno,1626,Endoproteza kolena,2024-05-03,-14.0,-0.1211,False,False,False
ocisceno,1626,Endoproteza kolena,2024-05-09,-1.0,-0.0485,False,False,False
ocisceno,1626,Endoproteza kolena,2024-05-16,-100.0,-0.6015,False,False,False
ocisceno,1626,Endoproteza kolena,2024-05-23,30.0,0.1246,False,False,False
ocisceno,1626,Endoproteza kolena,2024-05-30,106.0,0.5491,False,False,False
ocisceno,1626,Endoproteza kolena,2024-06-06,-45.0,-0.2943,False,False,False
ocisceno,1626,Endoproteza kolena,2024-06-13,-19.0,-0.1491,False,False,False
ocisceno,1626,Endoproteza kolena,2024-06-20,-225.0,-1.2997,False,False,False
ocisceno,1626,Endoproteza kolena,2024-06-27,8.0,0.0017,False,False,False
ocisceno,1626,Endoproteza kolena,2024-07-04,213.0,1.1467,False,False,False
ocisceno,1626,Endoproteza kolena,2024-07-11,13.0,0.0297,False,False,False
ocisceno,1626,Endoproteza kolena,2024-07-18,-88.0,-0.5345,False,False,False
ocisceno,1626,Endoproteza kolena,2024-07-25,124.0,0.6496,False,False,False
ocisceno,1626,Endoproteza kolena,2024-08-01,-21.0,-0.1602,False,False,False
ocisceno,1626,Endoproteza kolena,2024-08-08,24.0,0.0911,False,False,False
ocisceno,1626,Endoproteza kolena,2024-08-16,80.0,0.4039,False,False,False
ocisceno,1626,Endoproteza kolena,2024-08-22,-8.0,-0.0876,False,False,False
ocisceno,1626,Endoproteza kolena,2024-08-29,19.0,0.0632,False,False,False
ocisceno,1626,Endoproteza kolena,2024-09-05,-85.0,-0.5177,False,False,False
ocisceno,1626,Endoproteza kolena,2024-09-12,18.0,0.0576,False,False,False
ocisceno,1626,Endoproteza kolena,2024-09-19,-271.0,-1.5566,False,False,False
ocisceno,1626,Endoproteza kolena,2024-09-26,-38.0,-0.2552,False,False,False
ocisceno,1626,Endoproteza kolena,2024-10-03,310.0,1.6885,False,False,False
ocisceno,1626,Endoproteza kolena,2024-10-10,27.0,0.1079,False,False,False
ocisceno,1626,Endoproteza kolena,2024-10-17,-298.0,-1.7074,False,False,False
ocisceno,1626,Endoproteza kolena,2024-10-24,19.0,0.0632,False,False,False
ocisceno,1626,Endoproteza kolena,2024-10-31,-31.0,-0.2161,False,False,False
ocisceno,1626,Endoproteza kolena,2024-11-07,256.0,1.3869,False,False,False
ocisceno,1626,Endoproteza kolena,2024-11-14,28.0,0.1134,False,False,False
ocisceno,1626,Endoproteza kolena,2024-11-21,-276.0,-1.5845,False,False,False
ocisceno,1626,Endoproteza kolena,2024-11-28,80.0,0.4039,False,False,False
ocisceno,1626,Endoproteza kolena,2024-12-05,234.0,1.264,False,False,False
ocisceno,1626,Endoproteza kolena,2024-12-12,22.0,0.0799,False,False,False
ocisceno,1626,Endoproteza kolena,2024-12-19,23.0,0.0855,False,False,False
ocisceno,1626,Endoproteza kolena,2025-01-08,18.0,0.0576,False,False,False
ocisceno,1626,Endoproteza kolena,2025-01-15,-263.0,-1.5119,False,False,False
ocisceno,1626,Endoproteza kolena,2025-01-22,28.0,0.1134,False,False,False
ocisceno,1626,Endoproteza kolena,2025-01-29,34.0,0.147,False,False,False
ocisceno,1626,Endoproteza kolena,2025-02-05,-49.0,-0.3166,False,False,False
ocisceno,1626,Endoproteza kolena,2025-02-12,249.0,1.3478,False,False,False
ocisceno,1626,Endoproteza kolena,2025-02-19,18.0,0.0576,False,False,False
ocisceno,1626,Endoproteza kolena,2025-02-26,48.0,0.2252,False,False,False
ocisceno,1626,Endoproteza kolena,2025-03-05,-32.0,-0.2217,False,False,False
ocisceno,1626,Endoproteza kolena,2025-03-12,18.0,0.0576,False,False,False
ocisceno,1626,Endoproteza kolena,2025-03-19,0.0,-0.0429,False,False,False
ocisceno,1626,Endoproteza kolena,2025-03-26,0.0,-0.0429,False,False,False
ocisceno,1626,Endoproteza kolena,2025-04-02,26.0,0.1023,False,False,False
ocisceno,1626,Endoproteza kolena,2025-04-09,425.0,2.3308,True,True,True
ocisceno,1626,Endoproteza kolena,2025-04-16,-745.0,-4.2041,True,True,True
ocisceno,1626,Endoproteza kolena,2025-04-23,15.0,0.0408,False,True,False
ocisceno,1626,Endoproteza kolena,2025-04-30,-30.0,-0.2105,False,False,False
ocisceno,1626,Endoproteza kolena,2025-05-07,384.0,2.1018,True,True,True
ocisceno,1626,Endoproteza kolena,2025-05-14,-19.0,-0.1491,False,False,False
ocisceno,1626,Endoproteza kolena,2025-05-21,-407.0,-2.3162,True,False,False
ocisceno,1626,Endoproteza kolena,2025-05-28,102.0,0.5268,False,False,False
ocisceno,1626,Endoproteza kolena,2025-06-04,333.0,1.817,False,False,False
ocisceno,1626,Endoproteza kolena,2025-06-18,35.0,0.1525,False,False,False
ocisceno,1626,Endoproteza kolena,2025-07-02,4.0,-0.0206,False,False,False
ocisceno,1626,Endoproteza kolena,2025-07-09,44.0,0.2028,False,False,False
ocisceno,1626,Endoproteza kolena,2025-07-16,-297.0,-1.7018,False,False,False
ocisceno,1626,Endoproteza kolena,2025-07-23,94.0,0.4821,False,False,False
ocisceno,1626,Endoproteza kolena,2025-07-30,-38.0,-0.2552,False,False,False
ocisceno,1626,Endoproteza kolena,2025-08-06,341.0,1.8617,False,False,False
ocisceno,1626,Endoproteza kolena,2025-08-13,43.0,0.1972,False,False,False
ocisceno,1626,Endoproteza kolena,2025-08-27,-63.0,-0.3948,False,False,False
ocisceno,1626,Endoproteza kolena,2025-09-03,20.0,0.0688,False,False,False
ocisceno,1626,Endoproteza kolena,2025-09-10,16.0,0.0464,False,False,False
ocisceno,1626,Endoproteza kolena,2025-09-17,-260.0,-1.4951,False,False,False
ocisceno,1626,Endoproteza kolena,2025-09-24,18.0,0.0576,False,False,False
ocisceno,1626,Endoproteza kolena,2025-10-01,-190.0,-1.1042,False,False,False
ocisceno,1626,Endoproteza kolena,2025-10-08,142.0,0.7502,False,False,False
ocisceno,1626,Endoproteza kolena,2025-10-15,248.0,1.3422,False,False,False
ocisceno,1626,Endoproteza kolena,2025-10-22,-3.0,-0.0597,False,False,False
ocisceno,1626,Endoproteza kolena,2025-10-29,89.0,0.4542,False,False,False
ocisceno,1626,Endoproteza kolena,2025-11-05,-88.0,-0.5345,False,False,False
ocisceno,1626,Endoproteza kolena,2025-11-12,98.0,0.5044,False,False,False
ocisceno,1626,Endoproteza kolena,2025-11-19,-341.0,-1.9476,False,False,False
ocisceno,1626,Endoproteza kolena,2025-11-26,9.0,0.0073,False,False,False
ocisceno,1626,Endoproteza kolena,2025-12-03,-84.0,-0.5121,False,False,False
ocisceno,1626,Endoproteza kolena,2025-12-10,253.0,1.3702,False,False,False
ocisceno,1626,Endoproteza kolena,2025-12-17,-393.0,-2.238,True,False,False
ocisceno,1626,Endoproteza kolena,2026-01-07,141.0,0.7446,False,False,False
ocisceno,1626,Endoproteza kolena,2026-01-14,-9.0,-0.0932,False,False,False
ocisceno,1626,Endoproteza kolena,2026-01-21,10.0,0.0129,False,False,False
ocisceno,1626,Endoproteza kolena,2026-01-28,76.0,0.3815,False,False,False
ocisceno,1626,Endoproteza kolena,2026-02-04,-10.0,-0.0988,False,False,False
ocisceno,1626,Endoproteza kolena,2026-02-11,-38.0,-0.2552,False,False,False
ocisceno,1626,Endoproteza kolena,2026-02-18,22.0,0.0799,False,False,False
ocisceno,1626,Endoproteza kolena,2026-02-25,-48.0,-0.311,False,False,False
ocisceno,1626,Endoproteza kolena,2026-03-04,-192.0,-1.1153,False,False,False
ocisceno,1626,Endoproteza kolena,2026-03-11,4.0,-0.0206,False,False,False
ocisceno,1626,Endoproteza kolena,2026-03-18,111.0,0.577,False,False,False
ocisceno,1626,Endoproteza kolena,2026-03-25,41.0,0.1861,False,False,False
ocisceno,1626,Endoproteza kolena,2026-04-08,60.0,0.2922,False,False,False
ocisceno,1626,Endoproteza kolena,2026-04-15,-301.0,-1.7241,False,False,False
ocisceno,1626,Endoproteza kolena,2026-04-29,733.0,4.0511,True,True,True
ocisceno,1626,Endoproteza kolena,2026-05-06,-61.0,-0.3836,False,True,False
ocisceno,1626,Endoproteza kolena,2026-05-13,35.0,0.1525,False,False,False
ocisceno,1626,Endoproteza kolena,2026-05-20,-26.0,-0.1882,False,False,False
ocisceno,1626,Endoproteza kolena,2026-05-27,42.0,0.1916,False,False,False
ocisceno,1626,Endoproteza kolena,2026-06-03,-40.0,-0.2664,False,False,False
ocisceno,1626,Endoproteza kolena,2026-06-17,-5.0,-0.0709,False,False,False
ocisceno,1626,Endoproteza kolena,2026-06-24,113.0,0.5882,False,False,False
ocisceno,1626,Endoproteza kolena,2026-07-01,-19.0,-0.1491,False,False,False
ocisceno,1626,Endoproteza kolena,2026-07-08,118.0,0.6161,False,False,False
ocisceno,1626,Endoproteza kolena,2026-07-15,8.0,0.0017,False,False,False
ocisceno,AGREGAT,Agregat,2024-04-11,154.0,-0.131,False,False,False
ocisceno,AGREGAT,Agregat,2024-04-18,2330.0,0.8567,False,False,False
ocisceno,AGREGAT,Agregat,2024-04-25,733.0,0.1318,False,False,False
ocisceno,AGREGAT,Agregat,2024-05-03,1707.0,0.5739,False,False,False
ocisceno,AGREGAT,Agregat,2024-05-09,-360.0,-0.3643,False,False,False
ocisceno,AGREGAT,Agregat,2024-05-16,-2010.0,-1.1133,False,False,False
ocisceno,AGREGAT,Agregat,2024-05-23,-9.0,-0.205,False,False,False
ocisceno,AGREGAT,Agregat,2024-05-30,1148.0,0.3202,False,False,False
ocisceno,AGREGAT,Agregat,2024-06-06,-3204.0,-1.6553,False,False,False
ocisceno,AGREGAT,Agregat,2024-06-13,4474.0,1.83,False,False,False
ocisceno,AGREGAT,Agregat,2024-06-20,-2484.0,-1.3285,False,False,False
ocisceno,AGREGAT,Agregat,2024-06-27,1003.0,0.2544,False,False,False
ocisceno,AGREGAT,Agregat,2024-07-04,-154.0,-0.2708,False,False,False
ocisceno,AGREGAT,Agregat,2024-07-11,-759.0,-0.5455,False,False,False
ocisceno,AGREGAT,Agregat,2024-07-18,-7095.0,-3.4216,True,True,True
ocisceno,AGREGAT,Agregat,2024-07-25,-2018.0,-1.117,False,True,False
ocisceno,AGREGAT,Agregat,2024-08-01,-2517.0,-1.3435,False,False,False
ocisceno,AGREGAT,Agregat,2024-08-08,1156.0,0.3238,False,False,False
ocisceno,AGREGAT,Agregat,2024-08-16,-515.0,-0.4347,False,False,False
ocisceno,AGREGAT,Agregat,2024-08-22,-329.0,-0.3503,False,False,False
ocisceno,AGREGAT,Agregat,2024-08-29,12731.0,5.5781,True,True,True
ocisceno,AGREGAT,Agregat,2024-09-05,-2820.0,-1.481,False,True,False
ocisceno,AGREGAT,Agregat,2024-09-12,-573.0,-0.461,False,True,False
ocisceno,AGREGAT,Agregat,2024-09-19,226.0,-0.0983,False,True,False
ocisceno,AGREGAT,Agregat,2024-09-26,-339.0,-0.3548,False,False,False
ocisceno,AGREGAT,Agregat,2024-10-03,2346.0,0.864,False,False,False
ocisceno,AGREGAT,Agregat,2024-10-10,1026.0,0.2648,False,False,False
ocisceno,AGREGAT,Agregat,2024-10-17,-2800.0,-1.4719,False,False,False
ocisceno,AGREGAT,Agregat,2024-10-24,1733.0,0.5857,False,False,False
ocisceno,AGREGAT,Agregat,2024-10-31,1255.0,0.3688,False,False,False
ocisceno,AGREGAT,Agregat,2024-11-07,120.0,-0.1465,False,False,False
ocisceno,AGREGAT,Agregat,2024-11-14,383.0,-0.0271,False,False,False
ocisceno,AGREGAT,Agregat,2024-11-21,-1091.0,-0.6962,False,False,False
ocisceno,AGREGAT,Agregat,2024-11-28,94.0,-0.1583,False,False,False
ocisceno,AGREGAT,Agregat,2024-12-05,-1245.0,-0.7661,False,False,False
ocisceno,AGREGAT,Agregat,2024-12-12,-102.0,-0.2472,False,False,False
ocisceno,AGREGAT,Agregat,2024-12-19,-50.0,-0.2236,False,False,False
ocisceno,AGREGAT,Agregat,2025-01-08,286.0,-0.0711,False,False,False
ocisceno,AGREGAT,Agregat,2025-01-15,-49.0,-0.2232,False,False,False
ocisceno,AGREGAT,Agregat,2025-01-22,1665.0,0.5549,False,False,False
ocisceno,AGREGAT,Agregat,2025-01-29,3062.0,1.189,False,False,False
ocisceno,AGREGAT,Agregat,2025-02-05,695.0,0.1146,False,False,False
ocisceno,AGREGAT,Agregat,2025-02-12,4481.0,1.8332,False,False,False
ocisceno,AGREGAT,Agregat,2025-02-19,-304.0,-0.3389,False,False,False
ocisceno,AGREGAT,Agregat,2025-02-26,4273.0,1.7387,False,False,False
ocisceno,AGREGAT,Agregat,2025-03-05,238.0,-0.0929,False,False,False
ocisceno,AGREGAT,Agregat,2025-03-12,1868.0,0.647,False,False,False
ocisceno,AGREGAT,Agregat,2025-03-19,315.0,-0.0579,False,False,False
ocisceno,AGREGAT,Agregat,2025-03-26,1474.0,0.4682,False,False,False
ocisceno,AGREGAT,Agregat,2025-04-02,361.0,-0.0371,False,False,False
ocisceno,AGREGAT,Agregat,2025-04-09,1263.0,0.3724,False,False,False
ocisceno,AGREGAT,Agregat,2025-04-16,529.0,0.0392,False,False,False
ocisceno,AGREGAT,Agregat,2025-04-23,1002.0,0.2539,False,False,False
ocisceno,AGREGAT,Agregat,2025-04-30,3220.0,1.2607,False,False,False
ocisceno,AGREGAT,Agregat,2025-05-07,-1741.0,-0.9912,False,False,False
ocisceno,AGREGAT,Agregat,2025-05-14,1351.0,0.4123,False,False,False
ocisceno,AGREGAT,Agregat,2025-05-21,-425.0,-0.3938,False,False,False
ocisceno,AGREGAT,Agregat,2025-05-28,2279.0,0.8336,False,False,False
ocisceno,AGREGAT,Agregat,2025-06-04,2652.0,1.0029,False,False,False
ocisceno,AGREGAT,Agregat,2025-06-18,-1522.0,-0.8918,False,False,False
ocisceno,AGREGAT,Agregat,2025-07-02,750.0,0.1395,False,False,False
ocisceno,AGREGAT,Agregat,2025-07-09,1212.0,0.3492,False,False,False
ocisceno,AGREGAT,Agregat,2025-07-16,-666.0,-0.5032,False,False,False
ocisceno,AGREGAT,Agregat,2025-07-23,3251.0,1.2748,False,False,False
ocisceno,AGREGAT,Agregat,2025-07-30,-1271.0,-0.7779,False,False,False
